annotator,author,sent_id,text,WRITER-AG,WRITER-PA,EVENT,ASP-EVENT,REP-EVENT,STATE,ORG,LOC,TIME
marco,Q3127440,16.0,""" In 1965, he published a novel based on his experiences in the Marine Corps at the last black Marine Corps Recruit Depot at Montford Point called A Chosen Few.  (Hari Rhodes)",his,,experiences,,,,at Montford Point,,
marco,Q23893509,5.0,"The book was eventually published in her birth country by Companhia das Letras in 2016 and was adapted into the 2019 film Invisible Life, directed by Karim Aïnouz.  (Martha Batalha)",The book,,published,,,,by Companhia das Letras,,in 2016
marco,Q23893509,5.0,"The book was eventually published in her birth country by Companhia das Letras in 2016 and was adapted into the 2019 film Invisible Life, directed by Karim Aïnouz.  (Martha Batalha)",The book,,adapted,,,,,,
marco,Q18387157,10.0,"In Hyderabad he worked at New Government Junior College, Secunderabad and Government Junior College, S.P. Road, Secunderabad.  (Karnati Lingaiah)",he,,,,,worked,at New Government Junior College,In Hyderabad,
marco,Q231276,242.0,"The Daily Telegraph in London described her as ""The undisputed queen of African music"" during the 2012 Olympic Games River of Music Festival.  (Angélique Kidjo)",,her,,,described,queen,The Daily Telegraph,,
marco,Q3546717,42.0,"The album was produced by Robin Rivera, Abay's Art Studies professor in U.P. and album producer of The Eraserheads who eventually hired ex-Eraserheads Raimund Marasigan and Buddy Zabala to play in the entire album.   (Dong Abay)",,,,,,,,,
marco,Q5386554,12.0,He currently teaches at Columbia University’s Center for the Study of Ethnicity and Race.  (Eric Gamalinda),He,,,,,teaches,at Columbia University’s Center for the Study of Ethnicity and Race,,
marco,Q270837,9.0,"In 1965, she moved with her family to Old Mutare, a Methodist mission near Umtali (now Mutare) where her father and mother took up respective positions as headmaster and teacher at Hartzell High School.  (Tsitsi Dangarembga)",she,,moved,,,,to Old Mutare,near Umtali (now Mutare),In 1965
marco,Q47542199,10.0,"The Council of Scientific and Industrial Research awarded him the Shanti Swarup Bhatnagar Prize, one of the highest Indian science awards in 2014.  (Anurag Agrawal)",,him,awarded,,,,The Council of Scientific and Industrial Research,,in 2014
marco,Q5488684,1.0,She was a founding editor of the literary magazine Imagen.  (Esdras Parra),She,,,,,editor,of the literary magazine Imagen,,
marco,Q18677856,12.0,"He has traveled extensively, including to Iran and Afghanistan, on study tours.  (Ahmad Ali Barqi Azmi)",He,,,,,traveled,,to Iran and Afghanistan,
marco,Q28810197,48.0,"In 2008 she was honored with an annual literary award bearing her name, the June Beer Literary Prize in Mother Tongues (Spanish: Premio Literario Internacional en Lenguas Maternas “June Beer”), which is awarded to authors who produce works in indigenous or Creole languages.  (June Beer)",,she,honored,,,,,,In 2008
marco,Q47619,31.0,"During the 1960s and 1970s, she continued to live in Johannesburg, although she occasionally left for short periods of time to teach at several universities in the United States.  (Nadine Gordimer)",she,,,continued,,live,,in Johannesburg,During the 1960s and 1970s
marco,Q47619,31.0,"During the 1960s and 1970s, she continued to live in Johannesburg, although she occasionally left for short periods of time to teach at several universities in the United States.  (Nadine Gordimer)",she,,left,,,,,Johannesburg,
marco,Q47619,31.0,"During the 1960s and 1970s, she continued to live in Johannesburg, although she occasionally left for short periods of time to teach at several universities in the United States.  (Nadine Gordimer)",she,,,,,teach,,in the United States,
marco,Q3229613,14.0,In February 2019 his novel El Último Nómada was published in Spain.  (Leo Zelada),,his novel El Último Nómada,published,,,,,in Spain,In February 2019
marco,Q7636612,1.0,Sultan Ahmed who was famous for his films on dacoits hails from a Maulana family who were landlords based in Lucknow.  (Sultan Ahmed),Sultan Ahmed,,,,,famous,,,
marco,Q7636612,1.0,Sultan Ahmed who was famous for his films on dacoits hails from a Maulana family who were landlords based in Lucknow.  (Sultan Ahmed),,Sultan Ahmed,hails,,,,,in Lucknow,
marco,Q7634004,107.0,Howard Thurman took retirement from Boston University in 1965 and the couple moved back to San Francisco.  (Sue Bailey Thurman),Howard Thurman,,took,,,,from Boston University,,in 1965
marco,Q7634004,107.0,Howard Thurman took retirement from Boston University in 1965 and the couple moved back to San Francisco.  (Sue Bailey Thurman),the couple,,moved,,,,,to San Francisco,
marco,Q5056520,43.0,"The first Championships were held each year at the Middelburg Cape Show, facilitated by the fact that Cecily Norden and W.J. van der Merwe were Secretary and Chairman of this show for twelve years, which covered this period of change.  (Cecily Norden)",,,,,,,,,
marco,Q1380092,32.0,"In the 1980s, Penguin set up in India and approached him to write some books.  (Ruskin Bond)",,him,approached,,,,Penguin,,In the 1980s
marco,Q1380092,32.0,"In the 1980s, Penguin set up in India and approached him to write some books.  (Ruskin Bond)",him,,,,,write,,,
marco,Q188671,313.0,"Jennifer Thomas, who analysed Zinta's roles for a chapter in the book Once Upon a Time in Bollywood (2007), stated that Zinta ""resists patriarchal constraints through her modern lifestyle and the controversial roles she chooses"".  (Preity Zinta)",,Zinta,,,stated,,,,
marco,Q188671,313.0,"Jennifer Thomas, who analysed Zinta's roles for a chapter in the book Once Upon a Time in Bollywood (2007), stated that Zinta ""resists patriarchal constraints through her modern lifestyle and the controversial roles she chooses"".  (Preity Zinta)",Zinta,,,,,resists,,,
marco,Q188671,313.0,"Jennifer Thomas, who analysed Zinta's roles for a chapter in the book Once Upon a Time in Bollywood (2007), stated that Zinta ""resists patriarchal constraints through her modern lifestyle and the controversial roles she chooses"".  (Preity Zinta)",,Zinta's roles,,,analysed,,,,
marco,Q32732,39.0,"""How dare the Taliban take away my basic right to education?""  (Malala Yousafzai)",,,,,,,,,
marco,Q5922956,12.0,"He worked at the Detroit Tribune (1949–51), the Michigan Chronicle (1951–54), and Ebony magazine (1954–57).  (Hoyt W. Fuller)",He,,,,,worked,at the Detroit Tribune,,1949–51
marco,Q481327,45.0,"In 2002, the IUFM of Lyon made an exhibition around this large painting and coffee grounds objects.  (Hervé Télémaque)",,,,,,,,,
marco,Q3189195,41.0,"Set in 1942 in the fictional National Studios, it follows a black woman executive, Mignon Duprée, who has ""passed"" for white to achieve her position.  (Julie Dash)",,,,,,,,,
marco,Q26242991,12.0,The All India Women's Education Fund Association gives the award annually to an individual who plays a leading role in an organisation using innovative methods to help disabled and disadvantaged children.  (Nina Sibal),The All India Women's Education Fund Association,,,,,gives,,,
marco,Q186525,168.0,"In 1959, Nyerere visited Edinburgh.  (Julius Nyerere)",Nyerere,,visited,,,,,Edinburgh,In 1959
marco,Q2637050,39.0,"In addition to her medical duties, Ramphele also became the director of the Black Community Programmes (BCP) in the Eastern Cape when Biko was banned.  (Mamphela Ramphele)",her,,,,,duties,,,
marco,Q2637050,39.0,"In addition to her medical duties, Ramphele also became the director of the Black Community Programmes (BCP) in the Eastern Cape when Biko was banned.  (Mamphela Ramphele)",Ramphele,,,became,,director,of the Black Community Programmes (BCP),in the Eastern Cape,
marco,Q724089,2.0,"In 1994, he became the sixth Kannada writer to be honored with the Jnanpith Award, the highest literary honour conferred in India.  (U. R. Ananthamurthy)",he,,,became,,writer,,,In 1994
marco,Q724089,2.0,"In 1994, he became the sixth Kannada writer to be honored with the Jnanpith Award, the highest literary honour conferred in India.  (U. R. Ananthamurthy)",,he,honored,,,,with the Jnanpith Award,in India,
marco,Q20016547,6.0,"In 1976, she was one of the founders of the first women's sexual assault support group in Mexico, Centro de Apoyo para Mujeres Violadas AC (CAMVAC).  (Rosamaría Roffiel)",she,,,,,founders,Centro de Apoyo para Mujeres Violadas AC,in Mexico,In 1976
marco,Q319871,310.0,"After he assaulted their daughter Fannie in the midst of an argument, Portia took Fannie and left Pittman.  (Booker T. Washington)",,,,,,,,,
marco,Q16983843,20.0,"Harvey and Coates wrote another companion to the Black Panther series, called Black Panther & The Crew, set in Harlem.   (Yona Harvey)",Harvey,,wrote,,,,to the Black Panther series,,
marco,Q18210604,3.0,"Arora founded TAC Security, a cyber security company that provides protection to corporations against network vulnerabilities and data theft.  (Trishneet Arora)",Arora,,founded,,,,TAC Security,,
marco,Q18210604,3.0,"Arora founded TAC Security, a cyber security company that provides protection to corporations against network vulnerabilities and data theft.  (Trishneet Arora)",TAC Security,,,,,provides,,,
marco,Q7919029,21.0,Houston continues to write plays and also work in other genres of writing.  (Velina Hasu Houston),Houston,,,continues,,write,,,
marco,Q7919029,21.0,Houston continues to write plays and also work in other genres of writing.  (Velina Hasu Houston),Houston,,,,,work,,,
marco,Q5362284,23.0,: 10  She began teaching at University of Chicago in 1991 as an assistant professor of English.  (Elizabeth Alexander),She,,,began,,teaching,at University of Chicago,,in 1991
marco,Q189042,28.0,"Alves died on July 19, 2014, in Campinas, Brazil.  (Rubem Alves)",Alves,,died,,,,,"in Campinas, Brazil","on July 19, 2014"
marco,Q1876315,40.0,"The House of Broken Angels, his novel published in March 2018, is based in part on the death of the author's eldest brother, his half-brother raised in Mexico.  (Luis Alberto Urrea)",,"The House of Broken Angels, his novel",published,,,,,,in March 2018
marco,Q278075,7.0,"On finishing school, he won the first prize in an all-India essay competition on the Tokyo Olympics.  (Prakash Karat)",he,,finishing,,,,,,
marco,Q278075,7.0,"On finishing school, he won the first prize in an all-India essay competition on the Tokyo Olympics.  (Prakash Karat)",he,,won,,,,on the Tokyo Olympics,,
marco,Q59630831,5.0,"While a student, he joined the Seaman's Union.  (John Gordon Davis)",he,,,,,student,,,
marco,Q59630831,5.0,"While a student, he joined the Seaman's Union.  (John Gordon Davis)",he,,joined,,,,the Seaman's Union,,
marco,Q7286238,66.0,"Douglas R. Groothuis, professor of philosophy at Denver Seminary, says that ""Yoga was a Hindu practice structured to help people attain a higher spiritual state within, and that is incompatible with Christian teachings"", further he adds, ""I don't think Christian Yoga works, It's an oxymoron"".  (Rajiv Malhotra)",,,,,,,,,
marco,Q13564524,9.0,He had written many poems about river Pamba since he spent his childhood days playing on the shores of Pampa.  (Nellikkal Muraleedharan),He,,,,,written,,,
marco,Q13564524,9.0,He had written many poems about river Pamba since he spent his childhood days playing on the shores of Pampa.  (Nellikkal Muraleedharan),he,,spent,,,,,,
marco,Q13564524,9.0,He had written many poems about river Pamba since he spent his childhood days playing on the shores of Pampa.  (Nellikkal Muraleedharan),he,,playing,,,,,on the shores of Pampa,
marco,Q3632568,17.0,This book is included in the University of Mumbai's syllabus.  (Shantabai Kamble),,This book,included,,,,in the University of Mumbai's syllabus,,
marco,Q2916028,53.0,"On June 13, 2011 he wrote in the Wall Street Journal about the unrest in Syria that ""The mask of the Assad regime finally falls..."" On June 22, 2014, Ajami died from prostate cancer at a summer home in Maine, aged 68.  (Fouad Ajami)",he,,wrote,,,,in the Wall Street Journal,,"On June 13, 2011"
marco,Q2916028,53.0,"On June 13, 2011 he wrote in the Wall Street Journal about the unrest in Syria that ""The mask of the Assad regime finally falls..."" On June 22, 2014, Ajami died from prostate cancer at a summer home in Maine, aged 68.  (Fouad Ajami)",Ajami,,died,,,,,in Maine,"On June 22, 2014"
marco,Q19201294,7.0,In 1955 he participated in Goa freedom movement.  (Rabi Singh),he,,participated,,,,in Goa freedom movement,,In 1955
marco,Q2061698,53.0,"Menken continued to perform small parts in New York, as well as reading Shakespeare in performance, and giving lectures.  (Adah Isaacs Menken)",Menken,,perform,continued,,,,in New York,
